text,label,source_name,school,url
"If you have any questions, feel free to contact Yale Housing Office at housing@yale.edu .",Housing,crawl,Yale,https://housing.yale.edu/graduate-housing/resources/arriving/housing-check
"The only students who can move in before the contract start date are those who are participating in an academic program, confirmed by a Yale department hosting the early program/orientation.",Housing,crawl,Yale,https://housing.yale.edu/graduate-housing/resources/arriving/orientation
Students must coordinate their early arrival with the Yale department hosting the early program/orientation.,Housing,crawl,Yale,https://housing.yale.edu/graduate-housing/resources/arriving/orientation
Please be aware that the start date of your Housing License Agreement is August 1st and the orientation calendar and schedule provided to you by your academic school or department.,Housing,crawl,Yale,https://housing.yale.edu/graduate-housing/resources/arriving/orientation
For a schedule of the Yale Graduate and Professional Academic and Orientation calendars:,Housing,crawl,Yale,https://housing.yale.edu/graduate-housing/resources/arriving/orientation
"Friday, August 4 – Sunday, August 6 from 10:00am – 8:00pm.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Friday, August 18 – Sunday, August 20 from 10:00am – 8:00pm.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"IKEA ( www.ikea .com ), 450 Sargent Drive, Long Wharf, New Haven, 203-865‐4532",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Railroad Salvage, 1131 Campbell Avenue, West Haven, 203-933‐5468",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Bedding Barn, 131 Boston Post Road, Orange, 203-795‐0271 314 Washington Avenue, North Haven, 203-239‐4461",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"314 Washington Avenue, North Haven, 203-239‐4461",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Goodwill Store & Donation Center, 61 Amity Road, 203-397‐2735",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Goodwill Store & Donation Center, 305 Boston Post Road, Milford, 203-584-9007",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Salvation Army Thrift Store & Donation Center, 1349 Dixwell Avenue, Hamden, 203-230‐2323",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Sleepy’s, 130 Universal Drive, North Haven, 203-239-5252",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Excessive cleaning: charged according to material cost and hourly rates,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Refrigerator (cleaned & defrosted): $30,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Stove (burners & exterior): $20,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Trash removal (per room): 410,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Furniture removal (per item): $30,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Mini-blinds (per window): $10,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"Walls, ceiling, and trim (per room): $30",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Damage repairs: actual cost to replace the item,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Maintenance repairs above normal wear and tear to the apartment will be assessed additional charges.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"For those residents who have a $700 security deposit on file with Graduate Housing, once you have returned your keys at the end of your housing license agreement and your apartment has been inspected, we will process your security deposit refund as a credit to your YalePay account. You can then request a refund from Student Financial Services. Refunds take approximately one month to process. Please visit www.yale.edu/sis to request the refund from your student account if you have a credit balance.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
Failure to properly maintain the apartment and/or prepare it for move-out will result in fines assessed to your YalePay account. Any other monies owed to the University will be deducted by the Bursar’s Office to satisfy those charges.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"The following things are not allowed: Pets, firearms/ammunition, hoverboards, Lime scooters, prohibited appliances (washing machines, dishwashers, freezer units), and waterbeds.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
The following is a brief list of stores in the surrounding areas.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"If you have not renewed your license agreement you must move out by noon on the last day of your lease. For most occupants, this is June 30.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
"The last day to apply for the packing and shipping of student belongings due to Covid because of visa or travel restrictions is June 30, 2021. After that date, students will be responsible for arranging the packing, shipping and storage of their own belongings. Any student who has an active assignment and leaves belongings in their room, will be charged an in-room storage fee. Students who leave belongings behind and do not have an active assignment, will be charged for the removal of those belongings.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/8
$500 if you cancel during the month of April,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
$750 if you cancel during the month of May,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"$1,000 if you cancel between June - November",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"$2,000 if you cancel from December until the end of the license agreement",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
ES Harkness Hall – all rooms have tile floors.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
254 Prospect Street – all rooms have carpeted floors.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
276 Prospect Street – most rooms have carpeted floors. Some rooms have tile/wood floors.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"Baker Hall - tile, cork and carpeted floors.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
HHH – all rooms have tile floors.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
272 Elm – vinyl plank in bedrooms and kitchens; ceramic tile in bathrooms.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"For students who have a security deposit ($700) on file with Yale Graduate Housing, it will stay for as long as you live within Yale Graduate Housing. When you vacate your room at the end of the license agreement, the security deposit will be credited to your YalePay account within one month of your departure. You may request a refund from Yale Student Financial Services.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"The dormitories do not have dedicated parking for resident use. There is metered street parking around all buildings, but students are subject to the parking rules, fines, and enforcement by the City of New Haven.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
Please contact Yale Parking and Transit to arrange access to a Yale lot or parking garage (for a semester or academic year fee).,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
Students can have packages sent to the Barnes & Noble Student Package Center located at 77 Broadway lower level. Office hours are Monday - Saturday 10 a.m. to 7 p.m. and Sundays 12 noon to 5 p.m.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
Please address all student packages in the following format:,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
Student Name (the name that is affiliated with your Yale email address and preferred name if it applies),Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"Students will receive an email when your UPS, DHL, USPS, Fed Ex, Amazon, or LaserShip package has been scanned and received at the Student Package Center. Do not come to the package center until you receive a second email letting you know it is “ready for pickup.” Lastly, once you pick up your package, you will receive a final email stating your package has been picked up.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
The housing license agreement begins on August 1. You may schedule to move in on or after that date.,Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"You are responsible for the full term of the license agreement. If you wish to cancel your license agreement and vacate before the end of the license agreement term, you will still be responsible for all rent charges posted to your YalePay account. All early terminations will be subject to the following cancellation fee timeline:",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
"The dormitory rooms are furnished with an extra-long (80-inch) twin-size bed frame and mattress (bedding not included), desk and desk chair, dresser, and wardrobe unit (if other built in closets and dressers are not available). Most rooms also come with bookshelves and a sitting chair.",Housing,crawl,Yale,https://housing.yale.edu/faq-page/9
Smoke and Carbon Monoxide Detectors,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Holiday Decorations,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Use the fans above the stove when cooking (where available).,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Never leave the kitchen when you are cooking.,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Do not use high heat when cooking.,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
"If you set off the alarm in a non-fire incident, call 911 to let Yale Police know it is a non-emergent alarm. Only the person who sets off the alarm should make the call.",Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Never attach or hang anything from a sprinkler pipe or sprinkler head. The water damage that can result is immense.,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
Candles and open flames are prohibited due to the fire risk. LED candles are a suitable alternative.,Housing,crawl,Yale,https://housing.yale.edu/resources/fire-safety
